DATA;ID_CONTRATO;CONTRATO;ID_EQUIPAMENTO;EQUIPAMENTO;ID_OPERADORA;OPERADORA;ID_SERVICO_EXECUTADO;SERVIC_EXECUTADO;QTD_SERVICO
01/10/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF206;Subst. Do Conector USB;2
01/10/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF37;Defeito n∆o encontrado e subst. FW/SW;8
01/10/2021;COT19;S«O JO«O;EQ10;CONNECTION CCIT 4.0;OP67;S«O JO«O;DF21;Atualizaá∆o de FW ;6
01/10/2021;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF21;Atualizaá∆o de FW ;7
01/10/2021;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrìnico;41
01/10/2021;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF278;Modificaá∆o circuito catraca;48
01/10/2021;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF26;Atualizaá∆o do PIC;9
01/10/2021;COT3;TEU;EQ22;V3000M;;;DF21;Atualizaá∆o de FW ;29
01/10/2021;COT3;TEU;EQ22;V3000M;;;DF115;Restauraá∆o da ROM via PC;28
01/10/2021;COT3;TEU;EQ26;V3000M DVR;;;DF21;Atualizaá∆o de FW ;8
01/10/2021;COT3;TEU;EQ26;V3000M DVR;;;DF115;Restauraá∆o da ROM via PC;8
01/10/2021;COT3;TEU;EQ22;V3000M;;;DF186;Subst. Do cart∆o SD 32 GB;13
01/10/2021;COT3;TEU;EQ26;V3000M DVR;;;DF186;Subst. Do cart∆o SD 32 GB;2
01/10/2021;COT3;TEU;EQ21;V3000L;;;DF21;Atualizaá∆o de FW ;1
01/10/2021;COT3;TEU;EQ21;V3000L;;;DF115;Restauraá∆o da ROM via PC;1
01/10/2021;COT3;TEU;EQ26;V3000M DVR;;;DF169;Subst. De Componente eletrìnico;8
01/10/2021;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF88;Reparo com formataá∆o e reinst. FW/SW;3
01/10/2021;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF41;Envio para manutená∆o central-CTG;11
01/10/2021;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF132;Subst. Da Bateria de Lithium;1
01/10/2021;COT2;Transcard;EQ31;POS 250;;;DF46;Formataá∆o da mem¢ria e subst. FW;2
01/10/2021;COT2;Transcard;EQ31;POS 250;;;DF132;Subst. Da Bateria de Lithium;2
01/10/2021;COT2;Transcard;EQ31;POS 250;;;DF7;Ajuste do M¢dulo de Impress∆o;3
01/10/2021;COT2;Transcard;EQ31;POS 250;;;DF41;Envio para manutená∆o central-CTG;12
01/11/2021;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF113;Restaura RAM via PC;6
01/11/2021;COT21;Araguarina;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP81;VIAÄ«O ARAGUARINA;DF41;Envio para manutená∆o central-CTG;2
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF88;Reparo com formataá∆o e reinst. FW/SW;6
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF183;Subst. Do Cabo tranáado antena Cless;1
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF159;Subst. Da placa FtctlessGPS;2
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF108;Ressolda no circuito da placa-m∆e;1
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF209;Subst. Do Adesivo Frontal;1
01/11/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF211;Subst. Do Equipamento completo;1
01/11/2021;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF117;Restauraá∆o de m¢dulos via PC e/ou SdCard;8
01/11/2021;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF88;Reparo com formataá∆o e reinst. FW/SW;1
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF262;Retirada de nota ATM e testes;14
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF67;Manutená∆o na Impressora;2
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF86;Reparo com configuraá∆o do setup;4
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF68;Manutená∆o no Dispenser;1
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF19;ATM - defeito n∆o confirmado;2
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF65;Manutená∆o Cofre;6
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF263;Pinpad ATM - Mudanáa de Porta e Aperto USB;2
01/11/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF17;Aplicaá∆o Travando;2
01/11/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF93;Reparo no m¢dulo;38
01/11/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutená∆o central-CTG;18
01/11/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF88;Reparo com formataá∆o e reinst. FW/SW;4
01/11/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;3
01/11/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;15
01/11/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF227;Subst. Do PC ATM;2
01/11/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF228;Subst. Do PDV ATM;1
01/11/2021;COT6;Metro-Bahia;EQ9;CCIT 4.0 (BLOQUEIO) FRONTAL H1;OP63;METRO-BAHIA;DF41;Envio para manutená∆o central-CTG;1
01/11/2021;COT6;Metro-Bahia;EQ9;CCIT 4.0 (BLOQUEIO) FRONTAL H1;OP63;METRO-BAHIA;DF113;Restaura RAM via PC;4
01/11/2021;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF41;Envio para manutená∆o central-CTG;11
01/11/2021;COT10;Metropolitano-Bahia;EQ28;ATM;OP64;METROPOLITANO SSA;DF237;Subst. Do Validador de Notas;1
01/11/2021;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;24
01/11/2021;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF41;Envio para manutená∆o central-CTG;2
01/11/2021;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF272;Subst. Do Touchscreen do m¢dulo;7
01/11/2021;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF113;Restaura RAM via PC;6
01/11/2021;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutená∆o central-CTG;8
01/11/2021;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF272;Subst. Do Touchscreen do m¢dulo;3
01/11/2021;COT19;S«O JO«O;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;S«O JO«O;DF113;Restaura RAM via PC;10
01/11/2021;COT19;S«O JO«O;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;S«O JO«O;DF41;Envio para manutená∆o central-CTG;9
01/11/2021;COT19;S«O JO«O;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;S«O JO«O;DF272;Subst. Do Touchscreen do m¢dulo;2
01/11/2021;COT17;S«O JORGE - PONTE NOVA;EQ2;CCIT 3.2;OP50;S«O JORGE AUTO ONIBUS;DF202;Subst. Do Conector DB15;6
01/11/2021;COT17;S«O JORGE - PONTE NOVA;EQ2;CCIT 3.2;OP50;S«O JORGE AUTO ONIBUS;DF108;Ressolda no circuito da placa-m∆e;1
01/11/2021;COT17;S«O JORGE - PONTE NOVA;EQ2;CCIT 3.2;OP50;S«O JORGE AUTO ONIBUS;DF159;Subst. Da placa FtctlessGPS;1
01/11/2021;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF60;Limpeza de cache;5
01/11/2021;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;3
01/11/2021;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutená∆o central-CTG;15
01/11/2021;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF88;Reparo com formataá∆o e reinst. FW/SW;8
01/11/2021;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF35;Defeito n∆o encontrado / testes e liberaá∆o;6
01/11/2021;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF86;Reparo com configuraá∆o do setup;1
01/11/2021;COT22;Taguatur;EQ8;CCIT 4.0 FRONTAL JI21 SEM BATERIA;OP82;TAGUATUR;DF41;Envio para manutená∆o central-CTG;26
01/11/2021;COT3;TEU;EQ3;CCIT 3.5;;;DF221;Subst. do Painel Frontal;2
01/11/2021;COT3;TEU;EQ3;CCIT 3.5;;;DF157;Subst. Da Placa FTCLess;2
01/11/2021;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF115;Restauraá∆o da ROM via PC;161
01/11/2021;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF60;Limpeza de cache;4
01/11/2021;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF132;Subst. Da Bateria de Lithium;36
01/11/2021;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF136;Subst. Da Carcaáa inferior;25
01/11/2021;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF41;Envio para manutená∆o central-CTG;10
01/11/2021;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF143;Subst. da Impressora;2
01/11/2021;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF237;Subst. Do Validador de Notas;32
01/11/2021;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF231;Subst. Do PINpad;2
01/11/2021;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;52
01/11/2021;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF114;Restaura RAM via pendrive;13
01/11/2021;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF101;Ressolda Mbccit;2
01/11/2021;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Enviados para manutená∆o central CTG;31
01/11/2021;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do m¢dulo;16
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF197;Subst. Do Cofre;1
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF237;Subst. Do Validador de Notas;7
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF258;Subst. Da Cabeáa de Impress∆o;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF228;Subst. Do PDV ATM;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF280;Manutená∆o no Validador de Notas;1
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF67;Manutená∆o na Impressora;1
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF19;ATM - defeito n∆o confirmado;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF143;Subst. da Impressora;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF128;Subst. Da antena Cless;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF5;Ajuste da porta Externa;2
01/11/2021;COT1;Transfacil;EQ28;ATM;OP27;TRANSFµCIL;DF227;Subst. Do PC ATM;1
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF88;Reparo com formataá∆o e reinst. FW/SW;143
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF238;Subst. Do Vidro CCIT V4.0;15
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF216;Subst. Do M¢dulo H2;30
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF37;Defeito n∆o encontrado e subst. FW/SW;10
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF169;Subst. De Componente eletrìnico;3
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF136;Subst. Da Carcaáa inferior;3
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estaá‰es BRT Move;DF88;Reparo com formataá∆o e reinst. FW/SW;9
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estaá‰es BRT Move;DF216;Subst. Do M¢dulo H2;1
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF130;Subst. Da Antena WLAN;3
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF86;Reparo com configuraá∆o do setup;1
01/11/2021;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estaá‰es BRT Move;DF238;Subst. Do Vidro CCIT V4.0;1
01/11/2021;COT23;UTB;EQ6;CCIT 4.0 FRONTAL H2.1;OP83;UTB;DF41;Envio para manutená∆o central-CTG;14
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF88;Reparo com formataá∆o e reinst. FW/SW;6
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF129;Subst. Da Antena Cless e adesivo frontal;1
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF211;Subst. Do Equipamento completo;1
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF108;Ressolda no circuito da placa-m∆e;1
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF132;Subst. Da Bateria de Lithium;1
01/11/2021;COT16;Via Ouro;EQ3;CCIT 3.5;OP49;VIA OURO COLETIVOS LTDA;DF108;Ressolda no circuito da placa-m∆e;1
01/11/2021;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutená∆o central-CTG;24
01/11/2021;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF88;Reparo com formataá∆o e reinst. FW/SW;111
01/11/2021;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF169;Subst. De Componente eletrìnico;16
01/11/2021;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÄ«O MOBI;DF88;Reparo com formataá∆o e reinst. FW/SW;8
01/11/2021;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÄ«O MOBI;DF169;Subst. De Componente eletrìnico;6
01/11/2021;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF90;Reparo com formataá∆o e subst. FW/SW;9
01/11/2021;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF169;Subst. De Componente eletrìnico;2
01/11/2021;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutená∆o central-CTG;67
01/11/2021;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF97;Ressolda;172
01/11/2021;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF46;Formataá∆o da mem¢ria e subst. FW;67
01/11/2021;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF127;Subst. Conector USB;4
01/11/2021;COT19;S«O JO«O;EQ39;DMX200L JI21 SEM BATERIA;OP67;S«O JO«O;DF115;Restauraá∆o da ROM via PC;8
01/11/2021;COT19;S«O JO«O;EQ39;DMX200L JI21 SEM BATERIA;OP67;S«O JO«O;DF97;Ressolda;4
01/11/2021;COT19;S«O JO«O;EQ39;DMX200L JI21 SEM BATERIA;OP67;S«O JO«O;DF41;Envio para manutená∆o central-CTG;8
01/11/2021;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF115;Restauraá∆o da ROM via PC;15
01/11/2021;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutená∆o central-CTG;4
01/11/2021;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF97;Ressolda;9
01/11/2021;COT4;Setut;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutená∆o central-CTG;97
01/11/2021;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF39;Enviados para manutená∆o central CTG;11
01/11/2021;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF90;Reparo com formataá∆o e subst. FW/SW;13
01/11/2021;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF21;Atualizaá∆o de FW ;15
01/11/2021;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF115;Restauraá∆o da ROM via PC;15
01/11/2021;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutená∆o central-CTG;4
01/11/2021;COT21;Araguarina;EQ13;DMX200L;OP81;VIAÄ«O ARAGUARINA;DF41;Envio para manutená∆o central-CTG;2
01/11/2021;COT22;Taguatur PM NOVO;EQ39;DMX200L JI21 SEM BATERIA;OP82;TAGUATUR;DF41;Envio para manutená∆o central-CTG;59
01/11/2021;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF37;Defeito n∆o encontrado e subst. FW/SW;5
01/11/2021;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF88;Reparo com formataá∆o e reinst. FW/SW;29
01/11/2021;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrìnico;1
01/11/2021;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF136;Subst. Da Carcaáa inferior;3
01/11/2021;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutená∆o central-CTG;4
01/11/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF46;Formataá∆o da mem¢ria e subst. FW;8
01/11/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF256;Substituiá∆o de fus°vel;3
01/11/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF206;Subst. Do Conector USB;1
01/11/2021;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutená∆o central-CTG;8
01/11/2021;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF21;Atualizaá∆o de FW ;4
01/11/2021;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF256;Substituiá∆o de fus°vel;1
01/11/2021;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF41;Envio para manutená∆o central-CTG;1
01/11/2021;COT19;S«O JO«O;EQ10;CONNECTION CCIT 4.0;OP67;S«O JO«O;DF21;Atualizaá∆o de FW ;5
01/11/2021;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF21;Atualizaá∆o de FW ;4
01/11/2021;COT3;TEU;EQ22;V3000M;;;DF21;Atualizaá∆o de FW ;22
01/11/2021;COT3;TEU;EQ22;V3000M;;;DF115;Restauraá∆o da ROM via PC;22
01/11/2021;COT3;TEU;EQ26;V3000M DVR;;;DF21;Atualizaá∆o de FW ;9
01/11/2021;COT3;TEU;EQ26;V3000M DVR;;;DF115;Restauraá∆o da ROM via PC;9
01/11/2021;COT3;TEU;EQ22;V3000M;;;DF186;Subst. Do cart∆o SD 32 GB;4
01/11/2021;COT3;TEU;EQ26;V3000M DVR;;;DF41;Envio para manutená∆o central-CTG;2
01/11/2021;COT3;TEU;EQ21;V3000L;;;DF21;Atualizaá∆o de FW ;1
01/11/2021;COT3;TEU;EQ21;V3000L;;;DF115;Restauraá∆o da ROM via PC;1
01/11/2021;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF169;Subst. De Componente eletrìnico;2
01/11/2021;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF88;Reparo com formataá∆o e reinst. FW/SW;5
01/11/2021;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF41;Envio para manutená∆o central-CTG;11
01/11/2021;COT2;Transcard;EQ31;POS 250;;;DF46;Formataá∆o da mem¢ria e subst. FW;2
01/11/2021;COT2;Transcard;EQ31;POS 250;;;DF132;Subst. Da Bateria de Lithium;2
01/11/2021;COT2;Transcard;EQ31;POS 250;;;DF7;Ajuste do M¢dulo de Impress∆o;3
01/11/2021;COT2;Transcard;EQ31;POS 250;;;DF41;Envio para manutená∆o central-CTG;7
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF88;Reparo com formataá∆o e reinst. FW/SW;3
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF183;Subst. Do Cabo tranáado antena Cless;2
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF159;Subst. Da placa FtctlessGPS;1
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF108;Ressolda no circuito da placa-m∆e;2
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF211;Subst. Do Equipamento completo;2
01/12/2021;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF37;Defeito n∆o encontrado e subst. FW/SW;2
01/12/2021;COT27;Cidade das µguas;EQ6;CCIT 4.0 FRONTAL H2.1;OP128;VIAÄ«O CIDADE DAS µGUAS;DF113;Restaura RAM via PC;3
01/12/2021;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF37;Defeito n∆o encontrado e subst. FW/SW;27
01/12/2021;COT33;FLORIAN‡POLIS;EQ8;CCIT 4.0 FRONTAL JI21 SEM BATERIA;;;DF114;Restaura RAM via pendrive;6
01/12/2021;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÄ«O MOBI;DF37;Defeito n∆o encontrado e subst. FW/SW;13
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF262;Retirada de nota ATM e testes;5
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF67;Manutená∆o na Impressora;4
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF86;Reparo com configuraá∆o do setup;2
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF68;Manutená∆o no Dispenser;3
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF19;ATM - defeito n∆o confirmado;3
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF65;Manutená∆o Cofre;2
01/12/2021;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VIT‡RIA;DF263;Pinpad ATM - Mudanáa de Porta e Aperto USB;3
01/12/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF93;Reparo no m¢dulo;12
01/12/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutená∆o central-CTG;26
01/12/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF88;Reparo com formataá∆o e reinst. FW/SW;40
01/12/2021;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF292;Ressolda conector USB;7
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;11
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;15
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF227;Subst. Do PC ATM;1
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF228;Subst. Do PDV ATM;1
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;2
01/12/2021;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF5;Ajuste da porta Externa;11
01/12/2021;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF41;Envio para manutená∆o central-CTG;11
