DATA;ID CONTRATO;CONTRATO;ID OPERADORA;OPERADORA;COD EQUIPAMENTO;EQUIPAMENTO;FROTA;QTD;%
45627;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45627;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);25;0;0%
45627;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45627;COT1;Transfacil;OP24;Sidon Suzana Ltda;EQ27;UT (FTV 3000);28;0;0%
45627;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45627;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);30;0;0%
45627;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45627;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);66;0;0%
45627;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);66;0;0%
45627;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);72;0;0%
45627;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);85;0;0%
45627;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);86;0;0%
45627;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);89;0;0%
45627;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);89;0;0%
45627;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);90;0;0%
45627;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);94;0;0%
45627;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);95;0;0%
45627;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45627;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);103;0;0%
45627;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);107;0;0%
45627;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);114;0;0%
45627;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);115;0;0%
45627;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);119;0;0%
45627;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45627;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);121;0;0%
45627;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);127;0;0%
45627;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);131;0;0%
45627;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);143;0;0%
45627;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);250;0;0%
45658;COT1;Transfacil;OP4;Belo Horizonte Transportes Urbanos Ltda;EQ27;UT (FTV 3000);9;0;0%
45658;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45658;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);25;0;0%
45658;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45658;COT1;Transfacil;OP24;Sidon Suzana Ltda;EQ27;UT (FTV 3000);28;0;0%
45658;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45658;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);30;0;0%
45658;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45658;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);66;0;0%
45658;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);66;0;0%
45658;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);72;0;0%
45658;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);85;0;0%
45658;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);86;0;0%
45658;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);89;0;0%
45658;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);89;0;0%
45658;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);90;0;0%
45658;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);94;0;0%
45658;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);95;0;0%
45658;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45658;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);103;0;0%
45658;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);107;0;0%
45658;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);114;0;0%
45658;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);115;0;0%
45658;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);119;0;0%
45658;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45658;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);121;0;0%
45658;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);127;0;0%
45658;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);131;0;0%
45658;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);143;0;0%
45658;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);250;0;0%
45689;COT1;Transfacil;OP4;Belo Horizonte Transportes Urbanos Ltda;EQ27;UT (FTV 3000);9;0;0%
45689;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45689;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);25;0;0%
45689;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45689;COT1;Transfacil;OP24;Sidon Suzana Ltda;EQ27;UT (FTV 3000);28;0;0%
45689;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45689;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);30;0;0%
45689;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45689;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);66;0;0%
45689;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);66;0;0%
45689;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);72;0;0%
45689;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);85;0;0%
45689;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);86;0;0%
45689;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);89;0;0%
45689;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);89;0;0%
45689;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);90;2;2%
45689;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);94;0;0%
45689;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);95;0;0%
45689;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45689;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);103;0;0%
45689;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);107;0;0%
45689;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);114;0;0%
45689;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);115;0;0%
45689;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);119;0;0%
45689;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45689;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);121;0;0%
45689;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);127;0;0%
45689;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);131;0;0%
45689;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);143;0;0%
45689;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);250;0;0%
45717;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45717;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45717;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);30;0;0%
45717;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45717;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);42;0;0%
45717;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45717;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);95;0;0%
45717;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);67;0;0%
45717;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);73;0;0%
45717;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);86;0;0%
45717;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);87;0;0%
45717;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);90;0;0%
45717;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);90;0;0%
45717;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);91;0;0%
45717;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);98;0;0%
45717;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);64;0;0%
45717;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45717;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);106;0;0%
45717;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);110;0;0%
45717;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);116;0;0%
45717;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);116;0;0%
45717;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);118;0;0%
45717;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45717;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);122;0;0%
45717;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);191;0;0%
45717;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);132;0;0%
45717;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);150;0;0%
45717;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);251;0;0%
45748;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45748;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45748;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);30;0;0%
45748;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45748;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);42;0;0%
45748;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45748;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);95;0;0%
45748;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);67;0;0%
45748;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);73;0;0%
45748;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);86;0;0%
45748;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);87;0;0%
45748;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);90;0;0%
45748;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);90;0;0%
45748;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);91;0;0%
45748;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);98;0;0%
45748;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);64;0;0%
45748;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45748;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);106;0;0%
45748;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);110;0;0%
45748;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);116;0;0%
45748;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);116;0;0%
45748;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);118;0;0%
45748;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45748;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);122;0;0%
45748;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);191;0;0%
45748;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);132;0;0%
45748;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);150;0;0%
45748;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);251;0;0%
45778;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45778;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45778;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);30;0;0%
45778;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45778;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);42;0;0%
45778;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45778;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);95;0;0%
45778;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);67;0;0%
45778;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);73;0;0%
45778;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);86;0;0%
45778;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);87;0;0%
45778;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);90;0;0%
45778;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);90;0;0%
45778;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);91;0;0%
45778;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);98;0;0%
45778;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);64;0;0%
45778;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45778;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);106;0;0%
45778;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);110;0;0%
45778;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);116;0;0%
45778;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);116;0;0%
45778;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);118;0;0%
45778;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45778;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);122;0;0%
45778;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);191;0;0%
45778;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);132;0;0%
45778;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);150;0;0%
45778;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);251;0;0%
45809;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45809;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45809;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);30;0;0%
45809;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45809;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);42;0;0%
45809;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45809;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);95;0;0%
45809;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);67;0;0%
45809;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);73;0;0%
45809;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);86;0;0%
45809;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);87;0;0%
45809;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);90;0;0%
45809;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);90;0;0%
45809;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);91;0;0%
45809;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);98;0;0%
45809;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);64;0;0%
45809;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45809;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);106;0;0%
45809;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);110;0;0%
45809;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);116;0;0%
45809;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);116;0;0%
45809;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);118;0;0%
45809;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45809;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);122;0;0%
45809;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);191;0;0%
45809;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);132;0;0%
45809;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);150;0;0%
45809;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);251;0;0%
45839;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ27;UT (FTV 3000);25;0;0%
45839;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ27;UT (FTV 3000);27;0;0%
45839;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ27;UT (FTV 3000);30;0;0%
45839;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ27;UT (FTV 3000);30;0;0%
45839;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ27;UT (FTV 3000);42;0;0%
45839;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ27;UT (FTV 3000);46;0;0%
45839;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ27;UT (FTV 3000);64;0;0%
45839;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ27;UT (FTV 3000);67;0;0%
45839;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ27;UT (FTV 3000);73;0;0%
45839;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ27;UT (FTV 3000);86;0;0%
45839;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ27;UT (FTV 3000);87;0;0%
45839;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ27;UT (FTV 3000);90;0;0%
45839;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ27;UT (FTV 3000);90;0;0%
45839;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ27;UT (FTV 3000);91;0;0%
45839;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ27;UT (FTV 3000);95;0;0%
45839;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ27;UT (FTV 3000);98;0;0%
45839;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ27;UT (FTV 3000);98;0;0%
45839;COT1;Transfacil;OP37;Viação Globo Ltda;EQ27;UT (FTV 3000);106;0;0%
45839;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ27;UT (FTV 3000);110;0;0%
45839;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ27;UT (FTV 3000);116;0;0%
45839;COT1;Transfacil;OP44;BH Leste Transportes;EQ27;UT (FTV 3000);116;0;0%
45839;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ27;UT (FTV 3000);118;0;0%
45839;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ27;UT (FTV 3000);120;0;0%
45839;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ27;UT (FTV 3000);122;0;0%
45839;COT1;Transfacil;OP16;Jardins/Ana Lúcia;EQ27;UT (FTV 3000);132;0;0%
45839;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ27;UT (FTV 3000);150;0;0%
45839;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ27;UT (FTV 3000);191;0;0%
45839;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ27;UT (FTV 3000);251;0;0%
45870;COT1;Transfacil;OP34;Vianel Transportes;EQ27;UT (FTV 3000);26;0;0%
43862;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;214;1;0%
43862;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;212;0;0%
43862;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;42;0;0%
43862;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;84;0;0%
43862;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43862;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43862;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;58;0;0%
43862;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;172;0;0%
43862;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;134;0;0%
43862;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43862;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;194;1;1%
43862;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;100;0;0%
43862;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;104;0;0%
43862;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;186;1;1%
43862;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;116;0;0%
43862;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
43862;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;78;0;0%
43862;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43862;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;184;0;0%
