DATA;ID_CONTRATO;CONTRATO;ID_EQUIPAMENTO;EQUIPAMENTO;ID_OPERADORA;OPERADORA;ID_SERVICO_EXECUTADO;SERVIC_EXECUTADO;QTD_SERVICO
01/03/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF63;Lista restaurada;7
01/03/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF136;Subst. Da Carcaça inferior;1
01/03/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF306;Retirada da bateria;2
01/03/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF78;PC Reiniciado;2
01/03/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF262;Retirada de nota ATM e testes;2
01/03/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF280;Manutenção no Validador de Notas;2
01/03/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF87;Reparo com configuração Setup - Upex;1
01/03/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF21;Atualização de FW ;21
01/03/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;28
01/03/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF89;Reparo com Formatação e Subst. De FW;133
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;18
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;5
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF67;Manutenção na Impressora;1
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF228;Subst. Do PDV ATM;1
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF69;Manutenção no Sensor de Porta;1
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF260;Subst. HUB Serial;3
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF179;Subst. Do Cabo de Comunicação da Impressora;2
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF141;Subst. Da Fonte do PDV ATM;1
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF236;Subst. Do Teclado de Metal Frontal;1
01/03/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;1
01/03/2024;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;1
01/03/2024;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;7
01/03/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF113;Restaura RAM via PC;7
01/03/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF88;Reparo com formatação e reinst. FW/SW;3
01/03/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF286;Subst. Tela;2
01/03/2024;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;25
01/03/2024;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF272;Subst. Do Touchscreen do módulo;5
01/03/2024;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/03/2024;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF113;Restaura RAM via PC;1
01/03/2024;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;1
01/03/2024;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF113;Restaura RAM via PC;9
01/03/2024;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;8
01/03/2024;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF60;Limpeza de cache;1
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF51;Gravação BootLoader;9
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF63;Lista restaurada;11
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF88;Reparo com formatação e reinst. FW/SW;5
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF93;Reparo no módulo;11
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF272;Subst. Do Touchscreen do módulo;1
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF26;Atualização do PIC;4
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF9;Ajuste e aperto de conexão;1
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF211;Subst. Do Equipamento completo;2
01/03/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF76;Não lê cartão;1
01/03/2024;COT22;Taguatur;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;22
01/03/2024;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF60;Limpeza de cache;4
01/03/2024;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF41;Envio para manutenção central-CTG;5
01/03/2024;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF115;Restauração da ROM via PC;186
01/03/2024;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF136;Subst. Da Bateria de Lithium;1
01/03/2024;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF132;Substituição do SD card;12
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF237;Subst. Do Validador de Notas;3
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF218;Subst. Do Monitor;1
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF143;Subst. da Impressora;3
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF231;Subst. Do PINpad;2
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF284;Manutenção PC ATM;1
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF142;Subst. Da Fonte Lambda ATM;2
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF236;Subst. Do Teclado de Metal Frontal;1
01/03/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF228;Subst. Do PDV ATM;1
01/03/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Enviados para manutenção central CTG;35
01/03/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;103
01/03/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF114;Restaura RAM via pendrive;22
01/03/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do módulo;52
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF19;ATM - defeito não confirmado;8
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF237;Subst. Do Validador de Notas;2
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF197;Subst. Do Cofre;2
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF67;Manutenção na Impressora;4
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF258;Subst. Da Cabeça de Impressão;4
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF65;Manutenção Cofre;2
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF316;Alinhamento do Dispenser;1
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF284;Manutenção PC ATM;1
01/03/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF228;Subst. Do PDV ATM;1
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF21;Atualização de FW ;164
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF21;Atualização de FW ;33
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF93;Reparo no módulo;177
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF322;Restore do módulo;36
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF306;Retirada da bateria;3
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF306;Retirada da bateria;4
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF131;Subst. Da Antena Wlan do CCIT;2
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF136;Subst. Da Carcaça inferior;6
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF210;Subst. Do Display CCIT;12
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF210;Subst. Do Display CCIT;2
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF216;Subst. Do Módulo H2;19
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do módulo;11
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF238;Subst. Do Vidro CCIT V4.0;4
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF63;Lista restaurada;174
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF242;Subst. Placa Mbccit;5
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF211;Subst. Do Equipamento completo;12
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF51;Gravação BootLoader;49
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF91;Reparo com Gravação de PIC e reinst. Do FW;20
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF20;Atualização de data;9
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF9;Ajuste e aperto de conexão;3
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF76;Não lê cartão;1
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF63;Lista restaurada;37
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF51;Gravação BootLoader;12
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF26;Atualização do PIC;1
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF276;Subst. Placa do Módulo;4
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF136;Subst. Da Carcaça inferior;2
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF20;Atualização de data;2
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF272;Subst. Do Touchscreen do módulo;3
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF238;Subst. Do Vidro CCIT V4.0;1
01/03/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF211;Subst. Do Equipamento completo;1
01/03/2024;COT35;TURIN CONGONHAS;EQ5;CCIT 4.0 FRONTAL;OP138;VIAÇÃO TURIN CONGONHAS;DF21;Atualização de FW ;1
01/03/2024;COT35;TURIN CONGONHAS;EQ5;CCIT 4.0 FRONTAL;OP138;VIAÇÃO TURIN CONGONHAS;DF51;Gravação BootLoader;1
01/03/2024;COT35;TURIN CONGONHAS;EQ5;CCIT 4.0 FRONTAL;OP138;VIAÇÃO TURIN CONGONHAS;DF63;Lista restaurada;1
01/03/2024;COT35;TURIN CONGONHAS;EQ5;CCIT 4.0 FRONTAL;OP138;VIAÇÃO TURIN CONGONHAS;DF322;Restore do módulo;1
01/03/2024;COT23;UTB;EQ6;CCIT 4.0 FRONTAL H2.1;OP83;UTB;DF41;Envio para manutenção central-CTG;24
01/03/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF51;Gravação BootLoader;1
01/03/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF63;Lista restaurada;2
01/03/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF90;Reparo com formatação e subst. FW/SW;1
01/03/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF93;Reparo no módulo;2
01/03/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF272;Subst. Do Touchscreen do módulo;2
01/03/2024;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;1
01/03/2024;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF115;Restauração da ROM via PC;1
01/03/2024;COT2;Transcard;EQ16;PDM03;;;DF117;Restauração de módulos via PC e/ou SdCard;3
01/03/2024;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF39;Enviados para manutenção central CTG;15
01/03/2024;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF115;Restauração da ROM via PC;6
01/03/2024;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF115;Restauração da ROM via PC;6
01/03/2024;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF41;Envio para manutenção central-CTG;14
01/03/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;37
01/03/2024;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;2
01/03/2024;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;2
01/03/2024;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF90;Reparo com formatação e subst. FW/SW;12
01/03/2024;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF298;Subst. De placa do sensor;7
01/03/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;84
01/03/2024;COT16;Via Ouro;EQ39;DMX200L JI21 SEM BATERIA;;;DF21;Atualização de FW ;6
01/03/2024;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF21;Atualização de FW ;12
01/03/2024;COT35;TURIN CONGONHAS;EQ5;CCIT 4.0 FRONTAL;OP138;VIAÇÃO TURIN CONGONHAS;DF21;Atualização de FW ;1
01/03/2024;COT4;Setut;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;18
01/03/2024;COT22;Taguatur PM NOVO;EQ39;DMX200L JI21 SEM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;41
01/03/2024;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF115;Restauração da ROM via PC;22
01/03/2024;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;5
01/03/2024;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF21;Atualização de FW ;26
01/03/2024;COT2;Transcard;EQ16;PDM03;;;DF41;Envio para manutenção central-CTG;2
01/03/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;68
01/03/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF292;Ressolda conector USB;39
01/03/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF322;Restore do módulo;14
01/03/2024;COT23;UTB;EQ40;DMX200L JI21 COM BATERIA;OP83;UTB;DF41;Envio para manutenção central-CTG;36
01/03/2024;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF278;Modificação circuito catraca;23
01/03/2024;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;5
01/03/2024;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;4
01/03/2024;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF50;FW Restaurado;4
01/03/2024;COT19;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF50;FW Restaurado;5
01/03/2024;COT19;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/03/2024;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF50;FW Restaurado;3
01/03/2024;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;1
01/03/2024;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF46;Formatação da memória e subst. FW;40
01/03/2024;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;24
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF21;Atualização de FW ;22
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF278;Modificação circuito catraca;3
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrônico;1
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF26;Atualização do PIC;31
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF51;Gravação BootLoader;9
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF61;Limpeza e testes;1
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF279;Modificado para Módulo JI21;1
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF256;Substituição de fusível;1
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF76;Não lê cartão;1
01/03/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF211;Subst. Do Equipamento completo;2
01/03/2024;COT3;TEU;EQ22;V3000M;;;DF21;Atualização de FW ;46
01/03/2024;COT3;TEU;EQ22;V3000M;;;DF115;Restauração da ROM via PC;47
01/03/2024;COT3;TEU;EQ22;V3000M;;;DF41;Envio para manutenção central-CTG;5
01/03/2024;COT3;TEU;EQ22;V3000M;;;DF232;Subst. Do SDCard;6
01/03/2024;COT3;TEU;EQ22;V3000M;;;DF52;Gravação Supervisor;1
01/03/2024;COT3;TEU;EQ26;V3000M DVR;;;DF21;Atualização de FW ;14
01/03/2024;COT3;TEU;EQ26;V3000M DVR;;;DF115;Restauração da ROM via PC;9
01/03/2024;COT3;TEU;EQ26;V3000M DVR;;;DF41;Envio para manutenção central-CTG;5
01/03/2024;COT3;TEU;EQ26;V3000M DVR;;;DF232;Subst. Do SDCard;3
01/03/2024;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF21;Atualização de FW ;1
01/03/2024;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF198;Subst. Do componente eletrônico;5
01/03/2024;COT10;Metropolitano-Bahia;EQ31;POS 250;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;0
01/03/2024;COT2;Transcard;EQ31;POS 250;;;DF46;Envio para manutenção central-CTG;10
01/03/2024;COT2;Transcard;EQ31;POS 250;;;DF46;Formatação da memória e subst. FW;7
01/03/2024;COT25;COOTRAPS - CE;EQ17;FONTE PM;OP129;COOTRAPS;DF33;Defeito não encontrado - testes e liberação;2
01/03/2024;COT25;COOTRAPS - CE;EQ17;FONTE PM;OP129;COOTRAPS;DF41;Envio para manutenção central-CTG;2
01/04/2024;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF113;Restaura RAM via PC;6
01/04/2024;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT21;Araguarina;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP81;VIAÇÃO ARAGUARINA;DF41;Envio para manutenção central-CTG;3
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF20;Atualização de data;1
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF26;Atualização do PIC;1
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF136;Subst. Da Carcaça inferior;2
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF198;Subst. Do componente eletrônico;2
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF306;Retirada da bateria;3
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF209;Subst. Do Display;3
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF216;Subst. Do Módulo H2;3
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF93;Reparo com formatação e reinst. FW/SW;11
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF51;Gravação BootLoader;13
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF93;Reparo no módulo;14
01/04/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF63;Lista restaurada;15
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF51;Gravação BootLoader;6
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF63;Lista restaurada;8
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF93;Reparo com formatação e reinst. FW/SW;8
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF93;Reparo no módulo;8
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF216;Subst. Do Módulo H2;1
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF76;Não lê cartão;1
01/04/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF216;Subst. Do Módulo H2;1
01/04/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF262;Retirada de nota ATM e testes;2
01/04/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF74;Não emite Recibo;1
01/04/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF87;Reparo com configuração Setup - Upex;3
01/04/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;53
01/04/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF322;Restore do módulo;146
01/04/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF51;Gravação BootLoader;1
01/04/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF63;Lista restaurada;1
01/04/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF93;Reparo no módulo;1
01/04/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF91;Reparo com Gravação de PIC e reinst. Do FW;1
01/04/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF136;Subst. Da Carcaça inferior;1
